day_position,date,phase,predictor,n,rankic,decile_spread,top30_mean,universe_mean,top30_minus_universe,ties_present,clock
2625,2017-10-20,0,mean10_epsilon,1813,-0.030083679079870793,-0.012410874979811339,-0.026682424607376257,0.0058992634390515565,-0.03258168804642781,False,1430
2625,2017-10-20,0,negative_mean10_epsilon,1813,0.030083679079870793,0.012410874979811339,-0.0036293964716605843,0.0058992634390515565,-0.009528659910712141,False,1430
2630,2017-10-27,1,K1,1832,0.12198358429878768,0.05018738815863903,0.0282464901295801,0.008062931878942924,0.020183558250637175,True,1430
2630,2017-10-27,1,last_epsilon,1832,0.01246911448403777,0.005439948918535409,-0.02570920651778579,0.008062931878942924,-0.03377213839672871,False,1430
2630,2017-10-27,1,negative_last_epsilon,1832,-0.01246911448403777,-0.005439948918535409,-0.04609737126156688,0.008062931878942924,-0.054160303140509805,False,1430
2630,2017-10-27,1,mean10_epsilon,1832,-0.13363628864635027,-0.06259941897321464,-0.058863127161748706,0.008062931878942924,-0.06692605904069163,False,1430
2630,2017-10-27,1,negative_mean10_epsilon,1832,0.13363628864635027,0.06259941897321464,0.06268057435906181,0.008062931878942924,0.05461764248011888,False,1430
2635,2017-11-03,2,K1,1832,0.12268981188560546,0.0393976403856421,0.0487952671731667,0.00628652870963732,0.04250873846352938,True,1430
2635,2017-11-03,2,last_epsilon,1832,0.09608785747924867,0.03939645666033641,0.01762579563073814,0.00628652870963732,0.011339266921100818,False,1430
2635,2017-11-03,2,negative_last_epsilon,1832,-0.09608785747924867,-0.03939645666033641,-0.09729199968278408,0.00628652870963732,-0.1035785283924214,False,1430
2635,2017-11-03,2,mean10_epsilon,1832,-0.11547531895150588,-0.03598783545760957,-0.06210076049901545,0.00628652870963732,-0.06838728920865277,False,1430
2635,2017-11-03,2,negative_mean10_epsilon,1832,0.11547531895150588,0.03598783545760957,0.020825009404992063,0.00628652870963732,0.014538480695354742,False,1430
2640,2017-11-10,3,K1,1814,0.040579261705018674,0.02979819707883437,0.020717732546230157,0.012150566266239114,0.008567166279991044,True,1430
2640,2017-11-10,3,last_epsilon,1814,0.20294501552537894,0.10740846532425272,0.05746860538298885,0.012150566266239114,0.04531803911674973,False,1430
2640,2017-11-10,3,negative_last_epsilon,1814,-0.20294501552537894,-0.10740846532425272,-0.13682206985540687,0.012150566266239114,-0.148972636121646,False,1430
2640,2017-11-10,3,mean10_epsilon,1814,-0.0900493629455957,-0.03531724660879564,-0.05111352627476056,0.012150566266239114,-0.06326409254099967,False,1430
2640,2017-11-10,3,negative_mean10_epsilon,1814,0.0900493629455957,0.03531724660879564,0.03732893380026023,0.012150566266239114,0.025178367534021112,False,1430
2645,2017-11-17,0,K1,1820,0.11490661617181552,0.05735520368754086,0.03757481042218084,0.006845961098640276,0.030728849323540565,True,1430
2645,2017-11-17,0,last_epsilon,1820,0.13559866667997664,0.06380428596345994,-0.02508671206111709,0.006845961098640276,-0.03193267315975737,False,1430
2645,2017-11-17,0,negative_last_epsilon,1820,-0.13559866667997664,-0.06380428596345994,-0.11794605989513608,0.006845961098640276,-0.12479202099377636,False,1430
2645,2017-11-17,0,mean10_epsilon,1820,-0.11119348846561057,-0.0403834939972692,-0.03402568141464144,0.006845961098640276,-0.040871642513281715,False,1430
2645,2017-11-17,0,negative_mean10_epsilon,1820,0.11119348846561057,0.0403834939972692,0.019575842625151076,0.006845961098640276,0.0127298815265108,False,1430
2650,2017-11-24,1,K1,1853,0.1385290881545118,0.054500577061883854,0.06434518319244185,0.006050486683983453,0.0582946965084584,True,1430
2650,2017-11-24,1,last_epsilon,1853,0.12291733190300706,0.03328690428249034,0.01860441288445145,0.006050486683983453,0.012553926200467996,False,1430
2650,2017-11-24,1,negative_last_epsilon,1853,-0.12291733190300706,-0.03328690428249034,-0.030333698734951516,0.006050486683983453,-0.03638418541893497,False,1430
2650,2017-11-24,1,mean10_epsilon,1853,-0.1359443969792724,-0.05287876471533358,-0.027908451855182648,0.006050486683983453,-0.0339589385391661,False,1430
2650,2017-11-24,1,negative_mean10_epsilon,1853,0.1359443969792724,0.05287876471533358,0.03366232497307162,0.006050486683983453,0.027611838289088163,False,1430
2655,2017-12-01,2,K1,1857,0.2097561873297832,0.07465664000734938,0.06796688345105698,0.0018260979575140932,0.06614078549354288,True,1430
2655,2017-12-01,2,last_epsilon,1857,0.03547176760154227,0.0007360521757446628,-0.06658845403580926,0.0018260979575140932,-0.06841455199332336,False,1430
2655,2017-12-01,2,negative_last_epsilon,1857,-0.03547176760154227,-0.0007360521757446628,-0.04046207124677797,0.0018260979575140932,-0.04228816920429206,False,1430
2655,2017-12-01,2,mean10_epsilon,1857,-0.18657031484283942,-0.06428943856263761,-0.0259193458671992,0.0018260979575140932,-0.027745443824713296,False,1430
2655,2017-12-01,2,negative_mean10_epsilon,1857,0.18657031484283942,0.06428943856263761,0.05300912732103218,0.0018260979575140932,0.05118302936351809,False,1430
2660,2017-12-08,3,K1,1846,0.21031965731696,0.06636779291914971,0.0905264313138711,0.0030417877538424193,0.08748464356002868,True,1430
2660,2017-12-08,3,last_epsilon,1846,-0.03963483891784531,-0.007629715003650231,-0.012029053542452555,0.0030417877538424193,-0.015070841296294974,False,1430
2660,2017-12-08,3,negative_last_epsilon,1846,0.03963483891784531,0.007629715003650231,0.002871819321687023,0.0030417877538424193,-0.00016996843215539648,False,1430
