day_position,year,phase,n,rankic_F,rankic_STATE_VALUE_PLUS_E,rankic_E,rankic_BETA_RELIABILITY,rankic_BETA_ONLY,rankic_H,decile_F,decile_STATE_VALUE_PLUS_E,decile_E,decile_BETA_RELIABILITY,decile_BETA_ONLY,decile_H,top30_F,top30_STATE_VALUE_PLUS_E,top30_E,top30_BETA_RELIABILITY,top30_BETA_ONLY,top30_H,STATE_VALUE_PLUS_E_minus_E,decile_STATE_VALUE_PLUS_E_minus_E,top30_STATE_VALUE_PLUS_E_minus_E,F_minus_STATE_VALUE_PLUS_E,decile_F_minus_STATE_VALUE_PLUS_E,top30_F_minus_STATE_VALUE_PLUS_E,BETA_ONLY_minus_H,decile_BETA_ONLY_minus_H,top30_BETA_ONLY_minus_H,BETA_RELIABILITY_minus_BETA_ONLY,decile_BETA_RELIABILITY_minus_BETA_ONLY,top30_BETA_RELIABILITY_minus_BETA_ONLY,E_minus_BETA_RELIABILITY,decile_E_minus_BETA_RELIABILITY,top30_E_minus_BETA_RELIABILITY,F_minus_E,decile_F_minus_E,top30_F_minus_E,E_minus_H,decile_E_minus_H,top30_E_minus_H,F_minus_H,decile_F_minus_H,top30_F_minus_H
2730,2018,1,1985,0.032040104393352566,0.003729463134233009,0.07933778196754578,0.08280427412949,0.07667717637452055,0.0204811513658241,0.04305137844016596,0.026860762833478866,0.05417352214848359,0.06276356023142463,0.05953250739445929,0.03659802729684584,-0.03361117881921722,-0.04479425650599394,-0.006261874535558558,-0.030731225093332863,-0.01959145781783058,-0.024256517569351134,-0.07560831883331276,-0.027312759315004723,-0.03853238197043538,0.028310641259119557,0.016190615606687095,0.011183077686776718,0.05619602500869646,0.022934480097613452,0.004665059751520553,0.006127097754969446,0.0032310528369653355,-0.011139767275502283,-0.0034664921619442235,-0.008590038082941037,0.024469350557774307,-0.04729767757419321,-0.011122143708317628,-0.027349304283658664,0.05885663060172168,0.01757549485163775,0.017994643033792578,0.011558953027528466,0.006453351143320123,-0.009354661249866086
2735,2018,2,2008,0.08228712461038637,0.07654704715083185,0.08776725106938313,0.09387228969516462,0.08950051398682074,0.05877674293493838,0.032752861232584106,0.03205628419978893,0.039715451320807914,0.04224469887238229,0.04031848685859586,0.022237742116412842,-0.019691923255619165,-0.004905870831158515,-0.02609832703870709,0.00718123501984104,-0.014027743051967774,-0.024824894059346868,-0.011220203918551275,-0.007659167121018981,0.021192456207548574,0.005740077459554516,0.0006965770327951731,-0.01478605242446065,0.030723771051882363,0.01808074474218302,0.010797151007379093,0.004371775708343878,0.001926212013786427,0.021208978071808812,-0.006105038625781489,-0.002529247551574375,-0.03327956205854813,-0.005480126458996759,-0.006962590088223808,0.006406403783087926,0.028990508134444752,0.01747770920439507,-0.0012734329793602228,0.023510381675447993,0.010515119116171263,0.005132970803727703
2740,2018,3,1993,0.0628472023412805,0.05752542595641063,0.05702985220730481,0.06817947275660044,0.05764294448137866,0.04463214893200505,0.03289275566726132,0.02975203763432075,0.034433866007751945,0.04180014167222588,0.026252329959235758,0.02592148388421219,0.027678408462182093,0.025381059001759097,0.005861669495640105,0.01750365066894681,0.005499103250230755,0.017531208403036402,0.0004955737491058182,-0.004681828373431195,0.019519389506118992,0.005321776384869865,0.0031407180329405676,0.0022973494604229955,0.013010795549373608,0.00033084607502356644,-0.012032105152805648,0.01053652827522178,0.01554781171299012,0.012004547418716056,-0.011149620549295629,-0.007366275664473933,-0.011641981173306705,0.005817350133975684,-0.001541110340490627,0.021816738966541988,0.012397703275299758,0.008512382123539754,-0.011669538907396297,0.018215053409275442,0.006971271783049127,0.01014720005914569
2745,2018,0,2000,0.14717073605409986,0.14082283337976392,0.1302274773866604,0.13796253032948563,0.1315770929335778,0.152627050013611,0.06675565509386615,0.06727503296190662,0.05353162365179742,0.06584847527949023,0.06668588450265815,0.05587007397640263,0.04723402002908764,0.05416583107245939,0.022484297231664035,0.01641216820188341,0.027565611390600375,0.03479395874703156,0.010595355993103517,0.0137434093101092,0.031681533840795355,0.006347902674335937,-0.0005193778680404743,-0.006931811043371754,-0.021049957080033183,0.01081581052625552,-0.007228347356431186,0.006385437395907828,-0.0008374092231679259,-0.011153443188716965,-0.007735052942825227,-0.012316851627692804,0.006072129029780625,0.016943258667439454,0.013224031442068726,0.0247497227974236,-0.02239957262695058,-0.0023384503246052096,-0.012309661515367526,-0.005456313959511128,0.010885581117463516,0.012440061282056075
2750,2018,1,2034,0.11645929519438705,0.08471648075267862,0.10885928826613864,0.11350742352106327,0.11142595594969905,0.1144510813257513,0.04635470536638686,0.04269253091256965,0.04500590785856134,0.06352794886620605,0.06137143205960277,0.05435629743248857,0.022891034184567303,0.0017913839145721686,0.017894668254923987,0.008128165483397414,0.040183030191731625,0.029320808622908763,-0.024142807513460013,-0.0023133769459916867,-0.01610328434035182,0.03174281444170843,0.00366217445381721,0.021099650269995135,-0.0030251253760522484,0.0070151346271142,0.010862221568822862,0.0020814675713642233,0.0021565168066032814,-0.03205486470833421,-0.004648135254924635,-0.018522041007644714,0.009766502771526573,0.007600006928248415,0.0013487975078255235,0.004996365929643316,-0.00559179305961266,-0.009350389573927233,-0.011426140367984776,0.0020082138686357554,-0.00800159206610171,-0.0064297744383414596
2755,2018,2,2059,0.07590452802565646,0.06997783101194222,0.06280214853095797,0.06486302448698067,0.05705797949425666,0.07311501569887796,0.028136584653785997,0.023756636013111836,0.028239736114997735,0.026385559307598713,0.02614928517340137,0.03347092009072828,0.027649338795745385,0.015416828345138842,0.02241021936846675,0.02268449664513669,0.007451142778251581,0.027433341085852696,0.007175682480984241,-0.004483100101885899,-0.006993391023327907,0.005926697013714247,0.004379948640674161,0.012232510450606544,-0.016057036204621303,-0.007321634917326909,-0.019982198307601114,0.007805044992724011,0.00023627413419734233,0.015233353866885107,-0.0020608759560226952,0.0018541768073990217,-0.0002742772766699403,0.013102379494698488,-0.00010315146121173818,0.0052391194272786365,-0.010312867167919987,-0.005231183975730545,-0.005023121717385948,0.002789512326778501,-0.0053343354369422835,0.0002159977098926888
2760,2018,3,2041,0.04156275213943087,0.03971492510177456,0.022073390423327923,0.031935149947695245,0.026655434997420416,0.01837271128687444,0.02477575583008515,0.022718834993629214,0.01042812827882681,0.007983836735565644,0.018982168834447616,0.027929701885024735,0.03896660055476243,0.03042751465745583,0.03672980168345386,0.04343051161128098,0.03439535433965892,0.035652974236834195,0.017641534678446636,0.012290706714802403,-0.006302287025998034,0.001847827037656312,0.002056920836455936,0.008539085897306599,0.008282723710545975,-0.00894753305057712,-0.001257619897175273,0.005279714950274829,-0.010998332098881972,0.00903515727162206,-0.009861759524367322,0.0024442915432611664,-0.00670070992782712,0.019489361716102948,0.01434762755125834,0.002236798871308565,0.0037006791364534823,-0.017501573606197925,0.0010768274466196673,0.02319004085255643,-0.0031539460549395854,0.0033136263179282324
2765,2018,0,2033,0.0521025836557097,0.08369906459922201,0.03106650970153986,0.044833479991356694,0.03301619701572131,0.038502292596289615,0.028356702314878142,0.02695196841659484,0.006965511146907893,0.012304727836998623,0.010034959132932505,0.016741759178930896,0.02244755711513069,0.02445773411338336,0.022411677043709225,0.021127479884597726,0.01940479836222834,0.01913431906558381,0.05263255489768215,0.01998645726968695,0.002046057069674135,-0.031596480943512306,0.0014047338982833002,-0.0020101769982526704,-0.005486095580568305,-0.0067068000459983915,0.00027047929664452894,0.011817282975635383,0.002269768704066118,0.0017226815223693875,-0.013766970289816834,-0.00533921669009073,0.001284197159111499,0.021036073954169843,0.02139119116797025,3.5880071421464516e-05,-0.007435782894749755,-0.009776248032023004,0.0032773579781254156,0.013600291059420087,0.011614943135947246,0.00331323804954688
2770,2018,1,2068,0.0070544671700248345,0.04839859925141559,-0.020896015124789624,-0.0024387207369286645,-0.01031974042928416,-0.02019082072613886,0.004141510997444518,0.022310507352389305,-0.019087464584250147,-0.005093139050445334,-0.013721859022676584,-0.018313278246318326,0.03476306841654715,0.013955846818710491,0.015052772643047819,0.0037586266056977204,0.0050343268122556295,0.005949748996105168,0.06929461437620521,0.04139797193663945,-0.001096925824337328,-0.041344132081390754,-0.01816899635494479,0.020807221597836663,0.0098710802968547,0.004591419223641742,-0.0009154221838495388,0.007881019692355495,0.00862871997223125,-0.001275700206557909,-0.018457294387860958,-0.013994325533804813,0.011294146037350098,0.027950482294814456,0.023228975581694664,0.019710295773499333,-0.0007051943986507644,-0.000774186337931821,0.00910302364694265,0.027245287896163692,0.022454789243762843,0.028813319420441984
2775,2018,2,2095,0.09637722735516834,0.11524019320615768,0.0789652343090777,0.09344838160662211,0.0928472555046743,0.0635614042844791,0.025492254381166084,0.041743650623601664,0.02607869290419226,0.030347687467981718,0.03312579595370209,0.01686412775632814,0.024371947323391152,0.029690094795186632,0.0407695087046517,0.0281711971760882,0.005701591794798086,0.0237942285898917,0.036274958897079976,0.015664957719409404,-0.011079413909465069,-0.018862965850989344,-0.01625139624243558,-0.00531814747179548,0.02928585122019521,0.01626166819737395,-0.01809263679509361,0.0006011261019478048,-0.0027781084857203715,0.022469605381290114,-0.014483147297544408,-0.004268994563789458,0.0125983115285635,0.017411993046090632,-0.0005864385230261761,-0.01639756138126055,0.015403830024598608,0.009214565147864121,0.016975280114760002,0.03281582307068924,0.008628126624837945,0.0005777187334994535
2780,2018,3,2083,0.0818185042119576,0.10096000350762825,0.07683400488995261,0.08740538288814592,0.07847886204031024,0.06704512983454756,0.029398037348493326,0.046117384593554356,0.042804788476832285,0.037792304554806415,0.03621683432015306,0.03693072019646374,0.07226272074715351,0.04380691108813937,0.037567352355070964,0.05620607222950513,0.06968484373351985,0.047296009592014604,0.024125998617675642,0.0033125961167220705,0.006239558733068404,-0.019141499295670647,-0.01671934724506103,0.02845580965901414,0.011433732205762673,-0.0007138858763106812,0.02238883414150525,0.008926520847835684,0.0015754702346533547,-0.01347877150401472,-0.010571377998193313,0.0050124839220258705,-0.01863871987443417,0.0049844993220049955,-0.013406751128338959,0.034695368392082544,0.009788875055405044,0.005874068280368544,-0.00972865723694364,0.01477337437741004,-0.007532682847970415,0.024966711155138904
2785,2018,0,2090,0.10733983462522496,0.10131088333464323,0.11233347519592769,0.13379167073143863,0.12233487747675599,0.10508264316279152,0.04606562042672914,0.0362535132735502,0.041862572804422,0.04795514947985985,0.04247852455995616,0.04175456129635559,0.10992242075213796,0.08146546572157747,0.11042084224233037,0.09735484206139053,0.10136561824340627,0.09357470428282028,-0.011022591861284459,-0.005609059530871804,-0.028955376520752904,0.00602895129058173,0.009812107153178942,0.02845695503056049,0.01725223431396447,0.000723963263600573,0.007790913960585996,0.011456793254682643,0.005476624919903687,-0.004010776182015743,-0.02145819553551094,-0.006092576675437847,0.01306600018093984,-0.004993640570702729,0.004203047622307138,-0.0004984214901924133,0.007250832033136173,0.00010801150806641346,0.016846137959510094,0.0022571914624334444,0.004311059130373551,0.01634771646931768
2790,2018,1,2132,0.19157624146214383,0.1802697667035682,0.1843779060210139,0.18995091343688095,0.17820738786571688,0.20623940986843248,0.05902224614808528,0.04975280467638207,0.05283264312898618,0.05753279401414629,0.05367116746301391,0.056155059278664994,0.06324707386747098,0.03296319487546977,0.0411776559028039,0.04996995316550232,0.05734993663969235,0.06593729970708585,-0.0041081393174456915,-0.0030798384526041084,-0.008214461027334134,0.01130647475857563,0.009269441471703208,0.030283878992001217,-0.028032022002715595,-0.0024838918156510834,-0.008587363067393501,0.011743525571164065,0.0038616265511323827,-0.007379983474190034,-0.005573007415867054,-0.004700150885160112,-0.008792297262698416,0.007198335441129938,0.006189603019099099,0.022069417964667083,-0.021861503847418584,-0.0033224161496788127,-0.02475964380428195,-0.014663168406288646,0.0028671868694202865,-0.002690225839614868
2795,2018,2,2166,0.10092003041664036,0.10343014308275852,0.14155484888658168,0.14687463033453022,0.11261442788820016,0.18803228006408562,0.051384890470284585,0.05411232275508626,0.06063315487578318,0.0642662760353603,0.05685378646275138,0.08337118696464232,0.05782482954257369,0.05747089983168879,0.047581769785718514,0.06527657485150933,0.05763555219912171,0.0803765751535062,-0.038124705803823156,-0.006520832120696915,0.009889130045970279,-0.0025101126661181694,-0.002727432284801677,0.00035392971088489544,-0.07541785217588547,-0.026517400501890942,-0.022741022954384488,0.03426020244633006,0.007412489572608913,0.0076410226523876135,-0.005319781447948535,-0.0036331211595771185,-0.01769480506579081,-0.040634818469941325,-0.009248264405498592,0.010243059756855175,-0.04647743117750394,-0.022738032088859148,-0.032794805367787686,-0.08711224964744527,-0.03198629649435774,-0.02255174561093251
2800,2018,3,2157,0.1609958082000053,0.15385095927687228,0.17913964504981045,0.1952467461301774,0.15403920444918928,0.20550924335016624,0.08639934313512979,0.07786868948637993,0.07732320707634857,0.07977771478030643,0.0711530028779275,0.09282677735540093,0.028390826812252766,0.004809659796695281,0.02989165758831091,0.0320963597852641,-0.005337746907407672,0.03304357641959227,-0.025288685772938163,0.000545482410031356,-0.02508199779161563,0.007144848923133024,0.008530653648749859,0.023581167015557486,-0.051470038900976955,-0.02167377447747343,-0.03838132332699994,0.04120754168098811,0.008624711902378929,0.037434106692671776,-0.016107101080366948,-0.002454507703957859,-0.0022047021969531927,-0.01814383684980514,0.009076136058781215,-0.001500830776058143,-0.02636959830035579,-0.015503570279052359,-0.00315191883128136,-0.04451343515016093,-0.006427434220271144,-0.004652749607339503
2805,2018,0,2168,0.15132454620687688,0.12397365430445252,0.13426728615141728,0.13767437056889067,0.10375015974870634,0.18428064755936077,0.0880836370782129,0.07875697021410344,0.08002984648515445,0.07776537315765852,0.06327885957418605,0.0964355243219567,0.009702547941801115,-8.510899596250558e-06,0.01694016368855751,0.002426851346291267,0.00401997961210426,0.027525318716165585,-0.01029363184696476,-0.0012728762710510072,-0.016948674588153762,0.02735089190242436,0.009326666864109462,0.009711058841397367,-0.08053048781065443,-0.03315666474777065,-0.023505339104061326,0.03392421082018433,0.014486513583472471,-0.0015931282658129932,-0.003407084417473394,0.0022644733274959222,0.014513312342266244,0.0170572600554596,0.008053790593058455,-0.007237615746756396,-0.05001336140794349,-0.01640567783680226,-0.010585155027608074,-0.03295610135248389,-0.008351887243743805,-0.01782277077436447
2810,2018,1,2202,0.05705179842922264,0.01948712464928319,0.05080522244075001,0.06694994279823223,0.03290647758796478,0.0788144570443622,0.03706767012706471,0.019453802224994765,0.03188021682713456,0.042482663250385404,0.026299241090600844,0.046758790649288465,0.0026926499759976977,0.009191916224038841,0.020011602055704833,-0.013399402586940685,-0.030626171733450152,0.01721457083938146,-0.03131809779146682,-0.012426414602139793,-0.010819685831665992,0.037564673779939446,0.017613867902069945,-0.006499266248041143,-0.04590797945639742,-0.02045954955868762,-0.04784074257283161,0.03404346521026745,0.01618342215978456,0.017226769146509467,-0.01614472035748222,-0.010602446423250846,0.033411004642645514,0.006246575988472627,0.005187453299930152,-0.017318952079707135,-0.02800923460361219,-0.014878573822153907,0.0027970312163233743,-0.02176265861513956,-0.009691120522223755,-0.014521920863383761
2815,2018,2,2234,0.027673056699934473,-0.03876972744951868,0.003669421885059086,0.019575981204548953,-0.026878441853554397,0.05028938581544819,0.027957283202348634,0.006297406641005029,0.022942064243029216,0.024278211312058158,0.013200427546193813,0.0431287867344541,0.048501161655484085,0.007514449502724854,0.01882052368095922,0.0466038390458515,-0.004484946838739939,0.057024671244818415,-0.04243914933457777,-0.016644657602024188,-0.011306074178234364,0.06644278414945315,0.021659876561343605,0.04098671215275923,-0.07716782766900258,-0.029928359188260284,-0.06150961808355836,0.04645442305810335,0.011077783765864345,0.05108878588459144,-0.015906559319489866,-0.0013361470690289416,-0.02778331536489228,0.024003634814875385,0.005015218959319417,0.029680637974524866,-0.0466199639303891,-0.02018672249142488,-0.038204147563859196,-0.022616329115513714,-0.015171503532105463,-0.00852350958933433
2820,2018,3,2229,0.22147548676348802,0.21140910390042783,0.1726760754835386,0.17963747613008887,0.14664978856332392,0.21992130840628407,0.10043504473218785,0.09859166006300166,0.07249160076376562,0.0771045863972455,0.060772884195184895,0.09918835014350652,0.13299387633899862,0.12939574210383012,0.11991599887514813,0.13816466717459275,0.1067056257516613,0.1281780387067548,0.03873302841688922,0.026100059299236034,0.009479743228681989,0.010066382863060191,0.001843384669186196,0.0035981342351684986,-0.07327151984296015,-0.038415465948321625,-0.021472412955093487,0.032987687566764956,0.016331702202060608,0.03145904142293145,-0.006961400646550264,-0.00461298563347988,-0.018248668299444618,0.04879941127994941,0.02794344396842223,0.013077877463850487,-0.04724523292274546,-0.026696749379740897,-0.008262039831606657,0.0015541783572039503,0.0012466945886813324,0.00481583763224383
2825,2018,0,2223,0.17757055881560538,0.14923905520776642,0.1479908931825418,0.15316831834318656,0.11559131694487713,0.1604511747093332,0.07884303214008026,0.06714802249510424,0.05845644848814773,0.06728056477292846,0.05351599848202297,0.07464420514457612,0.06401575118005859,0.08233108679156093,0.07576063002860757,0.07750262369259533,0.07785587970801282,0.06084911649361215,0.001248162025224625,0.008691574006956505,0.006570456762953356,0.028331503607838954,0.011695009644976023,-0.018315335611502337,-0.04485985776445607,-0.021128206662553148,0.017006763214400665,0.037577001398309426,0.013764566290905486,-0.00035325601541748297,-0.005177425160644761,-0.008824116284780727,-0.0017419936639877648,0.02957966563306358,0.02038658365193253,-0.011744878848548981,-0.012460281526791406,-0.01618775665642839,0.014911513534995417,0.017119384106272173,0.00419882699550414,0.003166634686446436
2830,2018,1,2258,0.16469672781478273,0.1573681523799429,0.13425360068786577,0.1385179565640765,0.11568236260086052,0.1560442764862963,0.07374726001509568,0.07455133908868042,0.06632210603734065,0.06708192869581076,0.0665589231850269,0.0789738722362866,0.0784200602906317,0.09352670390281782,0.07161726620171174,0.09814014664508358,0.08279922838135267,0.07551389135543213,0.02311455169207713,0.008229233051339768,0.02190943770110608,0.007328575434839835,-0.0008040790735847347,-0.015106643612186124,-0.040361913885435766,-0.0124149490512597,0.007285337025920546,0.02283559396321598,0.0005230055107838527,0.015340918263730907,-0.00426435587621074,-0.0007598226584701051,-0.026522880443371838,0.030443127126916963,0.0074251539777550335,0.006802794088919956,-0.021790675798430525,-0.012651766198945952,-0.0038966251537203844,0.008652451328486438,-0.005226612221190918,0.002906168935199571
