day_position,rankic_F,rankic_E,rankic_H,F_minus_E,E_minus_H,F_minus_H,year,phase,n
2900,0.11191553833130348,0.12076593497324482,0.07050750285562209,-0.008850396641941344,0.05025843211762274,0.04140803547568139,2018,3,2466
2905,0.14966437189228246,0.12975274092274833,0.09361859936374706,0.019911630969534133,0.03613414155900127,0.056045772528535404,2018,0,2488
2910,0.17785540553821994,0.1616224054547273,0.14462021449399615,0.016233000083492627,0.01700219096073116,0.03323519104422379,2018,1,2525
2915,0.19882981652374698,0.1980215654283584,0.2070607674127445,0.0008082510953885957,-0.009039201984386125,-0.00823095088899753,2018,2,2538
2920,0.06657997351365072,0.14872804891416078,0.22248342156022954,-0.08214807540051006,-0.07375537264606877,-0.15590344804657882,2019,3,2558
2925,-0.07037072996168472,0.006587286180459916,0.07202315266909722,-0.07695801614214465,-0.0654358664886373,-0.14239388263078195,2019,0,2580
2930,-0.1561648551087722,-0.10959327482114753,-0.058377266270924995,-0.046571580287624675,-0.051216008550222535,-0.09778758883784722,2019,1,2597
2935,-0.08809744534369225,-0.1200607535594021,-0.06549909961220773,0.03196330821570985,-0.054561653947194366,-0.022598345731484518,2019,2,2602
2940,0.18511309927943517,0.19036531944243323,0.20398601306917713,-0.005252220162998061,-0.013620693626743896,-0.018872913789741957,2019,3,2622
2945,0.12535333388834502,0.12448063908803302,0.13501161284972962,0.0008726948003120044,-0.010530973761696608,-0.009658278961384603,2019,0,2645
2950,0.09570178784863864,0.07447463742007567,0.06700181083088343,0.021227150428562977,0.0074728265891922385,0.028699977017755215,2019,1,2654
2955,0.13965088388581862,0.12373759955234409,0.08839821247503868,0.015913284333474526,0.03533938707730541,0.05125267141077994,2019,2,2649
2960,0.1368055127103165,0.12195226656344431,0.09142147754880289,0.014853246146872182,0.030530789014641416,0.0453840351615136,2019,3,2677
2965,0.21634789456368575,0.19762329424514496,0.18958333997713972,0.018724600318540785,0.008039954268005245,0.02676455458654603,2019,0,2706
2970,0.20698963714399632,0.20132716228550843,0.18840110902037824,0.0056624748584878926,0.012926053265130188,0.01858852812361808,2019,1,2702
2975,0.2661153773719591,0.2563424171207683,0.247416715864449,0.009772960251190843,0.00892570125631928,0.018698661507510123,2019,2,2698
2980,0.255647952585267,0.2520444613654976,0.23900948573016514,0.003603491219769439,0.01303497563533243,0.01663846685510187,2019,3,2725
2985,0.23366218260518004,0.23124539828138743,0.21067126198916164,0.002416784323792609,0.020574136292225792,0.0229909206160184,2019,0,2755
2990,0.2146797253442867,0.22398393999877494,0.19499238815309983,-0.009304214654488246,0.028991551845675118,0.01968733719118687,2019,1,2760
2995,0.17789134973744386,0.17903343066209676,0.15101452387042139,-0.0011420809246528996,0.028018906791675374,0.026876825867022475,2019,2,2754
3000,0.06625398247824689,0.058863168519749216,0.022542095108753938,0.007390813958497673,0.036321073410995275,0.043711887369492955,2019,3,2775
3005,0.23686253670720822,0.24328694317980762,0.2163837493228756,-0.006424406472599398,0.026903193856932017,0.02047878738433262,2019,0,2806
3010,0.1789166310996077,0.18045692906491836,0.1701204536892693,-0.0015402979653106608,0.010336475375649051,0.00879617741033839,2019,1,2819
3015,0.2780035063758735,0.2748990754959284,0.26749000869618056,0.003104430879945108,0.007409066799747843,0.010513497679692951,2019,2,2813
3020,0.2078694686384212,0.20877311292731107,0.19501981179064348,-0.0009036442888898655,0.01375330113666759,0.012849656847777724,2019,3,2827
3025,0.2161877544132807,0.21992960076361578,0.19750571772388795,-0.0037418463503350874,0.022423883039727838,0.01868203668939275,2019,0,2860
3030,0.24920448345574542,0.2516946275473256,0.21169118533296277,-0.00249014409158016,0.040003442214362805,0.037513298122782646,2019,1,2871
3035,0.2293460221524923,0.23856799864024214,0.19966863191416068,-0.009221976487749833,0.038899366726081464,0.02967739023833163,2019,2,2862
3040,0.13769747391339338,0.15721226704519467,0.11618516965252092,-0.019514793131801295,0.04102709739267375,0.02151230426087246,2019,3,2882
3045,0.10696801582493284,0.11254727711646971,0.08642189613575316,-0.005579261291536866,0.026125380980716553,0.020546119689179687,2019,0,2907
3050,0.07392272997777471,0.07580536138811317,0.05216251797457409,-0.0018826314103384534,0.02364284341353908,0.021760212003200628,2019,1,2920
3055,0.2004273203857325,0.1981526340059535,0.1837215555677412,0.002274686379778984,0.014431078438212314,0.016705764817991298,2019,2,2920
3060,0.1589242760051251,0.13962113882982768,0.1168198682697019,0.019303137175297413,0.02280127056012579,0.042104407735423205,2019,3,2941
3065,0.3128129568091104,0.26795414097150577,0.23354584574335532,0.04485881583760465,0.03440829522815045,0.0792671110657551,2019,0,2970
3070,0.3918137396259397,0.37539027089928184,0.3420806251053656,0.01642346872665784,0.033309645793916265,0.04973311452057411,2019,1,2982
3075,0.29166901205378754,0.2916915681393353,0.2513231071885901,-2.2556085547742466e-05,0.0403684609507452,0.04034590486519746,2019,2,2973
3080,0.2045280016475596,0.18394989179318205,0.21053540329713993,0.020578109854377552,-0.02658551150395788,-0.0060074016495803295,2019,3,2996
3085,0.21627846815965526,0.1988343970752733,0.1957930342587861,0.01744407108438195,0.003041362816487203,0.020485433900869154,2019,0,3029
3090,0.10654898930794361,0.10954976672604289,0.1438346910515641,-0.0030007774180992736,-0.034284924325521215,-0.03728570174362049,2019,1,3036
3095,0.18163836237742034,0.13536697875412557,0.17833309985549187,0.046271383623294776,-0.0429661211013663,0.003305262521928476,2019,2,3032
3100,0.10798524981394057,0.06595539009200406,0.10003164763180142,0.04202985972193651,-0.03407625753979736,0.007953602182139155,2019,3,3057
3105,0.0918208139137011,0.031178751611642724,0.08302163355770716,0.060642062302058375,-0.05184288194606443,0.008799180355993946,2019,0,3084
3110,0.05422965922002539,0.018753722440815315,0.023280484218727464,0.03547593677921008,-0.0045267617779121486,0.03094917500129793,2019,1,3085
3115,0.13096243942850208,0.10107561240481644,0.10735467597976736,0.02988682702368564,-0.006279063574950922,0.02360776344873472,2019,2,3081
3120,0.1427409555020066,0.1285470241786973,0.10431875386492512,0.014193931323309317,0.02422827031377217,0.03842220163708149,2019,3,3105
3125,0.2652172726533985,0.22232222078823488,0.14304276212344755,0.042895051865163625,0.07927945866478733,0.12217451052995096,2019,0,3118
3130,0.26080212183656853,0.23610476254100526,0.20457748755795574,0.02469735929556327,0.031527274983049525,0.056224634278612795,2019,1,3123
3135,0.2163386407552932,0.17020102866030126,0.17602897470354723,0.046137612094991926,-0.005827946043245963,0.04030966605174596,2019,2,3121
3140,0.1741024495595436,0.10777017533949208,0.10483019153173574,0.06633227422005152,0.002939983807756341,0.06927225802780786,2019,3,3136
3145,0.16868776303588448,0.12528375758621244,0.15200946768064114,0.043404005449672045,-0.0267257100944287,0.016678295355243344,2019,0,3147
3150,0.028501457298725236,-0.009129850505779432,-0.017358492589259124,0.03763130780450467,0.008228642083479691,0.045859949887984364,2019,1,3159
3155,-0.004856667237764762,0.0035735622922140158,-0.03562751205126716,-0.008430229529978777,0.039201074343481176,0.030770844813502396,2019,2,3160
3160,0.05168900589931765,0.059053963740382694,0.005925600521391591,-0.007364957841065042,0.0531283632189911,0.04576340537792606,2019,3,3182
3165,0.04344643643513936,0.05734404618150531,-0.0061983144771311175,-0.013897609746365953,0.06354236065863643,0.049644750912270476,2020,0,3191
3170,0.023731391604544714,0.05886424809470651,-0.044301724349882075,-0.03513285649016179,0.10316597244458858,0.06803311595442679,2020,1,3201
3175,0.009118290641919559,0.013475591144867136,-0.08407176285967007,-0.004357300502947577,0.0975473540045372,0.09319005350158963,2020,2,3201
3180,0.3347300869307218,0.3329359919055528,0.31365050789246723,0.001794095025169029,0.019285484013085552,0.02107957903825458,2020,3,3217
3185,0.3282045655104832,0.30877518572554674,0.27935883610564194,0.019429379784936474,0.029416349619904802,0.048845729404841276,2020,0,3232
3190,0.31033055286197914,0.2645833193601777,0.2068893962635126,0.04574723350180143,0.0576939230966651,0.10344115659846653,2020,1,3236
3195,0.3205975420322651,0.2611634585964503,0.1953407445553419,0.0594340834358148,0.0658227140411084,0.1252567974769232,2020,2,3253
3200,0.16063244019921333,0.17605249786620325,0.11991754637279316,-0.015420057666989923,0.05613495149341009,0.04071489382642017,2020,3,3254
3205,0.09418377649904172,0.09789916004924791,0.024247042902196692,-0.003715383550206189,0.07365211714705122,0.06993673359684503,2020,0,3248
3210,0.2851429685925069,0.27562063300734224,0.2683296540685335,0.009522335585164632,0.0072909789388087565,0.01681331452397339,2020,1,3250
3215,0.28147373413558874,0.277131022293556,0.28603787523482516,0.00434271184203272,-0.008906852941269139,-0.004564141099236418,2020,2,3272
3220,0.247240535696652,0.23796447341560942,0.2833968877507347,0.00927606228104258,-0.045432414335125265,-0.036156352054082685,2020,3,3251
3225,0.01579944453138457,-0.022757592972552167,0.025170319519760277,0.03855703750393674,-0.047927912492312444,-0.009370874988375705,2020,0,3266
3230,0.13569078243781765,0.09510880815018176,0.13430717220764024,0.040581974287635894,-0.03919836405745848,0.0013836102301774122,2020,1,3264
3235,0.211387426373339,0.17739851149669397,0.1876286776102701,0.033988914876645016,-0.010230166113576133,0.023758748763068882,2020,2,3286
3240,0.23292261515446974,0.22238141064672473,0.22220424320903795,0.010541204507745011,0.00017716743768678156,0.010718371945431793,2020,3,3259
3245,0.25064596357959196,0.2405958265465034,0.24359473801675488,0.010050137033088546,-0.0029989114702514696,0.007051225562837077,2020,0,3278
3250,0.22130134278713878,0.20855944356790257,0.21429051487526937,0.012741899219236213,-0.005731071307366803,0.007010827911869411,2020,1,3277
3255,0.22245432813970414,0.20502596246259197,0.21496636568333174,0.017428365677112173,-0.009940403220739774,0.007487962456372399,2020,2,3292
3260,0.24900394350483135,0.2549154276542574,0.26249340663852605,-0.0059114841494260495,-0.007577978984268652,-0.013489463133694701,2020,3,3266
3265,0.1543929030725974,0.1373915353397336,0.1512401007120425,0.017001367732863787,-0.013848565372308885,0.0031528023605549016,2020,0,3285
3270,0.1358966403544547,0.10700028251341077,0.11486101998903289,0.028896357841043926,-0.007860737475622118,0.02103562036542181,2020,1,3279
3275,0.16289099034418666,0.1029741550004495,0.0791235435723583,0.059916835343737165,0.023850611428091195,0.08376744677182836,2020,2,3296
3280,0.23780817506207874,0.1933971826097577,0.18341962110318524,0.04441099245232105,0.009977561506572447,0.0543885539588935,2020,3,3271
3285,0.23124249534305966,0.21224058490232675,0.20199572039001273,0.019001910440732905,0.010244864512314017,0.029246774953046922,2020,0,3291
3290,0.24438164674664453,0.21652912866113022,0.18084890941261828,0.02785251808551431,0.035680219248511946,0.06353273733402626,2020,1,3284
3295,0.12768447806775649,0.09506979155923842,0.0548243956682847,0.032614686508518065,0.04024539589095372,0.07286008239947178,2020,2,3304
3300,0.3188070256481297,0.2666054874847637,0.228733675333051,0.05220153816336598,0.0378718121517127,0.09007335031507868,2020,3,3284
3305,0.4439266290917394,0.43614961885169307,0.42350494908127845,0.007777010240046345,0.012644669770414618,0.020421680010460963,2020,0,3300
3310,0.3672496027956457,0.3339066867406288,0.2951556380208389,0.033342916055016936,0.038751048719789905,0.07209396477480684,2020,1,3290
3315,0.25362214200898414,0.23938887661299268,0.22838704614293046,0.014233265395991457,0.01100183047006223,0.025235095866053686,2020,2,3309
3320,0.18323151723490108,0.16466918191113625,0.15191571607627458,0.018562335323764834,0.012753465834861671,0.031315801158626505,2020,3,3295
3325,0.021852598264831005,0.013641920977129351,0.03483954451522532,0.008210677287701654,-0.02119762353809597,-0.012986946250394316,2020,0,3308
3330,0.08815400239823519,0.09716177172273456,0.12804780857585876,-0.00900776932449937,-0.030886036853124202,-0.03989380617762357,2020,1,3299
3335,0.1389427401603917,0.12914199946547808,0.12145228858172881,0.009800740694913629,0.007689710883749271,0.0174904515786629,2020,2,3320
3340,0.14919891753395828,0.1400014921992323,0.13178869930073875,0.009197425334725978,0.008212792898493554,0.017410218233219532,2020,3,3311
3345,0.3001765266904013,0.2966202443870205,0.29503625264836303,0.0035562823033807867,0.0015839917386574753,0.005140274042038262,2020,0,3319
3350,0.1803170272534139,0.17782908956770502,0.16100971155789204,0.002487937685708874,0.01681937800981298,0.019307315695521854,2020,1,3340
3355,0.21006694593043587,0.20182292008550354,0.20059468048676055,0.008244025844932334,0.0012282395987429917,0.009472265443675326,2020,2,3357
3360,0.27289666875511187,0.27025188716194903,0.25902794737635837,0.002644781593162837,0.011223939785590664,0.013868721378753501,2020,3,3351
3365,0.23354460709808006,0.23942079149139928,0.25424092153950095,-0.005876184393319217,-0.014820130048101676,-0.020696314441420893,2020,0,3360
3370,0.08268528677926877,0.06350420964600124,0.058894118537220624,0.019181077133267527,0.00461009110878062,0.023791168242048147,2020,1,3353
3375,0.05826397380127576,0.043017485799042326,0.025727675658297165,0.015246488002233431,0.01728981014074516,0.03253629814297859,2020,2,3374
3380,0.06566526229817303,0.05043233061561481,0.04919355853372954,0.015232931682558223,0.0012387720818852685,0.016471703764443492,2020,3,3360
3385,-0.06789851526357495,-0.069691305357083,-0.08591529981063148,0.001792790093508051,0.016223994453548482,0.018016784547056533,2020,0,3371
