clock,baseline,sign_fixed_a_priori,days,support_rows_before_history_filter,support_rows_common_finite,mean_rankic,median_rankic,mean_decile_spread,mean_top30_minus_universe,mean_rankic_H_minus_baseline,mean_rankic_F_minus_baseline,history_note,mean_rankic_2018,days_2018,mean_rankic_2019,days_2019,mean_rankic_2020,days_2020,rows_total,rows_with_complete_history,rows_missing_history
1430,last_epsilon,True,142,393431,393431,0.041093934188148155,0.047973962395246726,0.01587351493323441,-0.04996730944419581,0.10265723268982724,0.1218897867732024,all_labelled_rows_had_10_H20_endpoints,0.05558478779897396,48,0.041856634070654195,49,0.024806528242316273,45,393431,393431,0
1430,negative_last_epsilon,True,142,393431,393431,-0.041093934188148155,-0.047973962395246726,-0.01587351493323441,-0.06956660810421017,0.18484510106612353,0.20407765514949872,all_labelled_rows_had_10_H20_endpoints,-0.05558478779897396,48,-0.041856634070654195,49,-0.024806528242316273,45,393431,393431,0
1430,mean10_epsilon,True,142,393431,393431,-0.13211692469516437,-0.12930675129575428,-0.05975069376141423,-0.09252524809096298,0.27586809157313974,0.2951006456565149,all_labelled_rows_had_10_H20_endpoints,-0.11901197311807236,48,-0.12340676054039347,49,-0.15557994067925746,45,393431,393431,0
1430,negative_mean10_epsilon,True,142,393431,393431,0.13211692469516437,0.12930675129575428,0.05975069376141423,0.014538883616658017,0.01163424218281104,0.03086679626618621,all_labelled_rows_had_10_H20_endpoints,0.11901197311807236,48,0.12340676054039347,49,0.15557994067925746,45,393431,393431,0
1445,last_epsilon,True,142,393431,393431,0.04279636972457965,0.05143097571279709,0.016768314838522164,-0.0483293094751419,0.09684807029157387,0.11868916504997319,all_labelled_rows_had_10_H20_endpoints,0.05791229824018757,48,0.04193164344217065,49,0.027614303482109866,45,393431,393431,0
1445,negative_last_epsilon,True,142,393431,393431,-0.04279636972457965,-0.05143097571279709,-0.016768314838522164,-0.06943107183659163,0.1824408097407332,0.20428190449913242,all_labelled_rows_had_10_H20_endpoints,-0.05791229824018757,48,-0.04193164344217065,49,-0.027614303482109866,45,393431,393431,0
1445,mean10_epsilon,True,142,393431,393431,-0.13137276033081677,-0.12938412958853665,-0.0594373572144578,-0.0910369274033562,0.2710172003469703,0.29285829510536954,all_labelled_rows_had_10_H20_endpoints,-0.11748311591500427,48,-0.12307408784672091,49,-0.15522471330147664,45,393431,393431,0
1445,negative_mean10_epsilon,True,142,393431,393431,0.13137276033081677,0.12938412958853665,0.0594373572144578,0.0153021259693709,0.008271679685336788,0.03011277444373606,all_labelled_rows_had_10_H20_endpoints,0.11748311591500427,48,0.12307408784672091,49,0.15522471330147664,45,393431,393431,0
